gsi_id,fish_id,collection,mixture_collection,id_source,pbt_brood_year,pbt_brood_collection,repunit_1,prob_1,repunit_2,prob_2,repunit_3,prob_3,repunit_4,prob_4,repunit_5," prob_5",top_collection,top_collection_prob,file_name
560_2023_137_1262,Q1262,WCVI_FTF_A23(23)_05(May),WCVI_FTF_A23(23)_05(May),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.937700000000007,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_137_1263,Q1263,WCVI_FTF_A23(23)_05(May),WCVI_FTF_A23(23)_05(May),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,95.201279999999997,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_137_1264,Q1264,WCVI_FTF_A23(23)_05(May),WCVI_FTF_A23(23)_05(May),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_142_1265,Q1265,WCVI_FTF_A23(23)_05(May),WCVI_FTF_A23(23)_05(May),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.957920000000001,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1266,Q1266,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,99.999619999999993,NoKy,3.8000000000000002E-4,,,,,,,SARITA_RIVER,99.995999999999995,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1267,Q1267,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1268,Q1268,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1269,Q1269,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1270,Q1270,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1271,Q1271,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,99.993819999999999,NoKy,6.1799999999999997E-3,,,,,,,SARITA_RIVER,49.970059999999997,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1272,Q1272,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,99.997600000000006,NoKy,2.3999999999999998E-3,,,,,,,SARITA_RIVER,99.958820000000003,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1273,Q1273,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1275,Q1275,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1276,Q1276,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1277,Q1277,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1278,Q1278,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1279,Q1279,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1280,Q1280,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1281,Q1281,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1282,Q1282,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1283,Q1283,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_160_1284,Q1284,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1285,Q1285,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1286,Q1286,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.999859999999998,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1287,Q1287,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,99.999989999999997,NoKy,1.0000000000000001E-5,,,,,,,SARITA_RIVER,99.948589999999996,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1288,Q1288,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1289,Q1289,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1290,Q1290,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,99.995679999999993,NoKy,4.3200000000000001E-3,,,,,,,SARITA_RIVER,99.960700000000003,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1291,Q1291,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1292,Q1292,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1293,Q1293,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1294,Q1294,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,99.999970000000005,NoKy,3.0000000000000001E-5,,,,,,,SARITA_RIVER,99.980890000000002,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1295,Q1295,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1296,Q1296,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1297,Q1297,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_161_1299,Q1299,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_176_1321,Q1321,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_190_1331,Q1331,WCVI_FTF_A23(23)_07(Jul),WCVI_FTF_A23(23)_07(Jul),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_190_1332,Q1332,WCVI_FTF_A23(23)_07(Jul),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_235_1334,Q1334,WCVI_FTF_A23(23)_08(Aug),WCVI_FTF_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_235_1335,Q1335,WCVI_FTF_A23(23)_08(Aug),WCVI_FTF_A23(23)_08(Aug),GSI,,,SWVI,99.999989999999997,NoKy,1.0000000000000001E-5,,,,,,,SARITA_RIVER,98.799229999999994,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_235_1336,Q1336,WCVI_FTF_A23(23)_08(Aug),WCVI_FTF_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,93.252480000000006,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_235_1337,Q1337,WCVI_FTF_A23(23)_08(Aug),WCVI_FTF_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,88.025679999999994,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_174_1341,Q1341,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_175_1342,Q1342,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_175_1343,Q1343,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_175_1344,Q1344,WCVI_FTF_A23(23)_06(Jun),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_175_1345,Q1345,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_176_1346,Q1346,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_176_1347,Q1347,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_176_1348,Q1348,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.999899999999997,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_176_1349,Q1349,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,91.53519,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_176_1350,Q1350,WCVI_FTF_A23(23)_06(Jun),WCVI_FTF_A23(23)_06(Jun),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,99.983189999999993,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_338_9014,R9014,WCVI_FTF_A25(23)_12(Dec),WCVI_FTF_A25(23)_12(Dec),PBT,2022,BURMAN_RIVER,NoKy,100,,,,,,,,,BURMAN_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9015,R9015,WCVI_FTF_A25(23)_12(Dec),WCVI_FTF_A25(23)_12(Dec),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9016,R9016,WCVI_FTF_A25(23)_12(Dec),WCVI_FTF_A25(23)_12(Dec),PBT,2022,CONUMA_RIVER,NoKy,100,,,,,,,,,CONUMA_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9017,R9017,WCVI_FTF_A25(23)_12(Dec),WCVI_FTF_A25(23)_12(Dec),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9018,R9018,WCVI_FTF_A25(23)_12(Dec),WCVI_FTF_A25(23)_12(Dec),GSI,,,NoKy,99.993960000000001,SWVI,6.0400000000000002E-3,,,,,,,CONUMA_RIVER,60.348399999999998,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9650,P9650,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_335_9654,P9654,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9655,P9655,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9657,P9657,WCVI_FTF_A20(23)_12(Dec),WCVI_FTF_A20(23)_12(Dec),PBT,2022,QUALICUM_RIVER,QP-fall,100,,,,,,,,,QUALICUM_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9658,P9658,WCVI_FTF_A20(23)_12(Dec),WCVI_FTF_A20(23)_12(Dec),GSI,,,LCR,100,,,,,,,,,ABERNATHY_RIVER,98.287260000000003,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9659,P9659,WCVI_FTF_A20(23)_12(Dec),WCVI_FTF_A20(23)_12(Dec),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_328_9661,P9661,WCVI_FTF_A20(23)_11(Nov),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_328_9662,P9662,WCVI_FTF_A20(23)_11(Nov),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_328_9663,P9663,WCVI_FTF_A20(23)_11(Nov),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_328_9664,P9664,WCVI_FTF_A20(23)_11(Nov),WCVI_FTF_A20(23)_11(Nov),GSI,,,SR-F,99.99982,OK-UCR-SuF,1.8000000000000001E-4,,,,,,,LYON'S_FERRY,99.99982,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_328_9670,P9670,WCVI_FTF_A20(23)_11(Nov),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9671,P9671,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9672,P9672,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9673,P9673,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9674,P9674,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9675,P9675,WCVI_FTF_A20(23)_12(Dec),WCVI_FTF_A20(23)_12(Dec),GSI,,,CWCH-KOK,99.997470000000007,EVI-fall,2.5100000000000001E-3,QP-fall,2.0000000000000002E-5,,,,,COWICHAN_RIVER,99.997470000000007,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9676,P9676,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9677,P9677,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_347_9678,P9678,WCVI_FTF_A20(23)_12(Dec),removed,non-target_species,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_11_4139,S4139,WCVI_FTF_A25(24)_01(Jan),removed,Failed to amplify,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_339_9019,R9019,WCVI_FTF_A25(23)_12(Dec),removed,Failed to amplify,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_341_9968,R9968,WCVI_FTF_A25(23)_12(Dec),removed,Failed to amplify,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_348_9194,R9194,WCVI_FTF_A25(23)_12(Dec),removed,Failed to amplify,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
560_2023_354_9349,R9349,WCVI_FTF_A25(23)_12(Dec),removed,likely_duplicate,,,,,,,,,,,,,,,PID20230066(6)_WCVI_FTF_Juv_FW(23)_6_sc560_2024-04-23_NF.xlsx
561_2023_236_3843,R3843,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3844,R3844,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,99.999570000000006,NoKy,4.2999999999999999E-4,,,,,,,GOLD_RIVER,83.047830000000005,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3845,R3845,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,99.999949999999998,NoKy,5.0000000000000002E-5,,,,,,,NAHMINT_RIVER,99.999619999999993,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3846,R3846,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3847,R3847,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3848,R3848,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3849,R3849,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,87.004469999999998,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3850,R3850,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,77.143159999999995,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3851,R3851,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3872,R3872,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,NAHMINT_RIVER,82.353080000000006,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3873,R3873,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3874,R3874,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3875,R3875,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,NITINAT_RIVER,98.437010000000001,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3876,R3876,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3877,R3877,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3878,R3878,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,95.532079999999993,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
